x,T,Ybar.Liq,p,rho,U_0,U_1,U_2
2.343,300,1,10000.02576,994.81865,-2.725464796e-11,0,0
2.345,300,1,10000.02588,994.8186501,3.100700764e-10,0,0
2.347,300,1,10000.02547,994.8186501,-5.195632175e-10,0,0
2.349,300,1,10000.02546,994.8186501,-1.110434329e-09,0,0
2.351,300,1,10000.02551,994.81865,-7.317038428e-10,0,0
2.353,300,1,10000.02588,994.81865,-7.96832092e-10,0,0
2.355,300,1,10000.02637,994.81865,-6.671755422e-10,0,0
2.357,300,1,10000.02841,994.8186501,-1.395464799e-09,0,0
2.359,300,1,10000.02958,994.81865,-1.159748505e-09,0,0
2.361,300,1,10000.02975,994.8186501,-9.238258881e-10,0,0
2.363,300,1,10000.02998,994.8186501,-1.664535117e-09,0,0
2.365,300,1,10000.03031,994.81865,-2.452162086e-09,0,0
2.367,300,1,10000.03051,994.8186501,-2.837254587e-09,0,0
2.369,300,1,10000.0305,994.8186501,-2.53777213e-09,0,0
2.371,300,1,10000.0296,994.8186501,-2.172454044e-09,0,0
2.373,300,1,10000.02914,994.8186501,-3.14835923e-09,0,0
2.375,300,1,10000.02853,994.8186501,-3.217957317e-09,0,0
2.377,300,1,10000.02722,994.8186501,-3.41432295e-09,0,0
2.379,300,1,10000.02713,994.8186501,-3.639554607e-09,0,0
2.381,300,1,10000.02834,994.8186501,-3.868670103e-09,0,0
2.383,300,0.9999999999,10000.0286,994.81865,-3.694108571e-09,0,0
2.385,300,1,10000.02864,994.8186501,-2.883662961e-09,0,0
2.387,300,1,10000.02794,994.81865,-2.192588929e-09,0,0
2.389,300,1,10000.027,994.8186501,-1.662719315e-09,0,0
2.391,300,1,10000.02732,994.81865,-1.792803576e-09,0,0
2.393,300,1,10000.02722,994.81865,-2.561270355e-09,0,0
2.395,300,1,10000.02822,994.8186501,-3.444490976e-09,0,0
2.397,300,1,10000.02889,994.8186501,-4.04713034e-09,0,0
2.399,300,1,10000.0299,994.8186501,-4.301032424e-09,0,0
2.401,300,1,10000.03037,994.8186501,-3.87066392e-09,0,0
2.403,300,1,10000.03081,994.81865,-4.198456775e-09,0,0
2.405,300,1,10000.03094,994.8186501,-3.410843761e-09,0,0
2.407,300,1,10000.03042,994.81865,-2.264521432e-09,0,0
2.409,300,1,10000.03053,994.81865,-2.318653381e-09,0,0
2.411,300,1,10000.03019,994.8186501,-3.115809241e-09,0,0
2.413,300,1,10000.03104,994.8186501,-2.844824273e-09,0,0
2.415,300,1,10000.0311,994.8186501,-2.091055404e-09,0,0
2.417,300,1,10000.03112,994.81865,-2.129013395e-09,0,0
2.419,300,1,10000.03072,994.8186501,-2.319551253e-09,0,0
2.421,300,1,10000.02969,994.8186501,-2.610918486e-09,0,0
2.423,300,1,10000.0294,994.81865,-3.414928365e-09,0,0
2.425,300,1,10000.02964,994.8186501,-3.291455801e-09,0,0
2.427,300,1,10000.02976,994.8186501,-2.771428144e-09,0,0
2.429,300,1,10000.0302,994.8186501,-2.053667992e-09,0,0
2.431,300,1,10000.0304,994.81865,-1.651060887e-09,0,0
2.433,300,1,10000.03086,994.8186501,-1.681611093e-09,0,0
2.435,300,1,10000.0311,994.81865,-1.799968308e-09,0,0
2.437,300,1,10000.03124,994.8186501,-1.219394188e-09,0,0
2.439,300,1,10000.03136,994.8186501,-1.356912765e-09,0,0
2.441,300,1,10000.03156,994.8186501,-1.041734904e-09,0,0
2.443,300,1,10000.03092,994.81865,-1.290556244e-10,0,0
2.445,300,1,10000.03141,994.8186501,-1.662621567e-09,0,0
2.447,300,1,10000.03234,994.8186501,-1.400013241e-09,0,0
2.449,300,1,10000.03281,994.81865,-2.502046159e-10,0,0
2.451,300,1,10000.03264,994.8186501,4.220137239e-10,0,0
2.453,300,1,10000.03193,994.8186501,3.090720009e-11,0,0
2.455,300,1,10000.03153,994.81865,3.105787174e-10,0,0
2.457,300,1,10000.03181,994.8186501,7.485066067e-10,0,0
2.459,300,1,10000.03223,994.8186501,1.690377496e-09,0,0
2.461,300,1,10000.03196,994.8186501,1.562559703e-09,0,0
2.463,300,1,10000.03214,994.8186501,1.277722406e-09,0,0
2.465,300,1,10000.03232,994.8186501,1.419616381e-09,0,0
2.467,300,1,10000.03209,994.8186501,1.538201622e-09,0,0
2.469,300,1,10000.03216,994.8186501,7.232015725e-10,0,0
2.471,300,1,10000.03361,994.8186501,7.33852349e-10,0,0
2.473,300,1,10000.03377,994.8186501,1.79183763e-09,0,0
2.475,300,1,10000.03458,994.8186501,2.537163732e-09,0,0
2.477,300,1,10000.03409,994.8186501,3.035543893e-09,0,0
2.479,300,1,10000.03342,994.8186501,2.990848192e-09,0,0
2.481,300,1,10000.03362,994.8186501,2.835174681e-09,0,0
2.483,300,1,10000.0332,994.8186501,1.97795688e-09,0,0
2.485,300,1,10000.03271,994.81865,2.88871058e-09,0,0
2.487,300,1,10000.03221,994.8186501,3.086705365e-09,0,0
2.489,300,1,10000.03158,994.8186501,2.437941486e-09,0,0
2.491,300,1,10000.03195,994.8186501,1.313157443e-09,0,0
2.493,300,1,10000.03246,994.81865,2.437705733e-09,0,0
2.495,300,1,10000.03237,994.8186501,2.609870731e-09,0,0
2.497,300,1,10000.03196,994.81865,2.61733679e-09,0,0
2.499,300,1,10000.0317,994.8186501,1.182308075e-09,0,0
2.501,300,1,10000.03146,994.8186501,4.154631472e-10,0,0
2.503,300,1,10000.03117,994.8186501,1.838900278e-09,0,0
2.505,300,1,10000.0305,994.8186501,2.610681002e-09,0,0
2.507,300,1,10000.02965,994.81865,2.512215558e-09,0,0
2.509,300,1,10000.02963,994.8186501,2.375835309e-09,0,0
2.511,300,1,10000.0302,994.8186501,2.024949262e-09,0,0
2.513,300,1,10000.0303,994.81865,1.75126643e-09,0,0
2.515,300,1,10000.02973,994.8186501,2.346778581e-09,0,0
2.517,300,1,10000.02912,994.8186501,2.720999588e-09,0,0
2.519,300,1,10000.02798,994.81865,2.969937232e-09,0,0
2.521,300,1,10000.02691,994.8186501,1.56745144e-09,0,0
2.523,300,1,10000.02649,994.81865,1.422145162e-09,0,0
2.525,300,1,10000.02676,994.8186501,1.805572252e-09,0,0
2.527,300,1,10000.02743,994.81865,1.349479654e-09,0,0
2.529,300,1,10000.02806,994.8186501,2.069298403e-09,0,0
2.531,300,1,10000.02761,994.81865,2.50234876e-09,0,0
2.533,300,1,10000.02679,994.81865,2.85601583e-09,0,0
2.535,300,1,10000.02639,994.8186501,3.532110508e-09,0,0
2.537,300,1,10000.02561,994.8186501,4.104872431e-09,0,0
2.539,300,1,10000.02398,994.8186501,3.424150097e-09,0,0
2.541,300,1,10000.02367,994.81865,2.200741514e-09,0,0
2.543,300,1,10000.02434,994.81865,1.470373443e-09,0,0
2.545,300,1,10000.02463,994.81865,1.923087944e-09,0,0
2.547,300,1,10000.02524,994.8186501,2.334512936e-09,0,0
2.549,300,1,10000.02508,994.8186501,3.360129599e-09,0,0
2.551,300,1,10000.0242,994.8186501,3.640461501e-09,0,0
2.553,300,1,10000.02351,994.8186501,3.765869353e-09,0,0
2.555,300,1,10000.02279,994.8186501,2.833616102e-09,0,0
2.557,300,1,10000.02232,994.81865,2.58454833e-09,0,0
2.559,300,1,10000.02216,994.81865,2.019233541e-09,0,0
2.561,300,1,10000.02307,994.8186501,1.153539421e-09,0,0
2.563,300,1,10000.02325,994.81865,1.972387194e-09,0,0
2.565,300,1,10000.02383,994.8186501,2.348550925e-09,0,0
2.567,300,1,10000.02405,994.81865,2.8212161e-09,0,0
2.569,300,1,10000.02399,994.8186501,1.952289343e-09,0,0
2.571,300,1,10000.02296,994.8186501,2.176672139e-09,0,0
2.573,300,1,10000.02313,994.8186501,1.582424241e-09,0,0
2.575,300,1,10000.0229,994.81865,6.769801865e-10,0,0
2.577,300,1,10000.02424,994.81865,-5.51850266e-11,0,0
2.579,300,1,10000.02567,994.8186501,6.784141111e-10,0,0
2.581,300,1,10000.02585,994.8186501,9.800539517e-10,0,0
2.583,300,1,10000.02576,994.8186501,8.943819983e-10,0,0
2.585,300,1,10000.0255,994.8186501,9.615380569e-10,0,0
2.587,300,1,10000.02457,994.8186501,9.450588119e-10,0,0
2.589,300,1,10000.02459,994.8186501,8.058068122e-10,0,0
2.591,300,0.9999999999,10000.02476,994.81865,4.147521963e-10,0,0
2.593,300,1,10000.02489,994.8186501,1.041796303e-09,0,0
2.595,300,1,10000.02381,994.8186501,1.275169202e-09,0,0
2.597,300,1,10000.02418,994.81865,1.565610081e-10,0,0
2.599,300,1,10000.0247,994.81865,-5.962256426e-10,0,0
2.601,300,1,10000.0242,994.81865,-9.548902862e-10,0,0
2.603,300,1,10000.02483,994.8186501,-1.901828989e-09,0,0
2.605,300,1,10000.02588,994.81865,-2.80549741e-09,0,0
2.607,300,1,10000.02658,994.8186501,-2.437348086e-09,0,0
2.609,300,1,10000.02708,994.81865,-2.465996811e-09,0,0
2.611,300,1,10000.02736,994.8186501,-1.700269567e-09,0,0
2.613,300,1,10000.02694,994.8186501,-1.021648424e-09,0,0
2.615,300,1,10000.02755,994.81865,-1.727171458e-09,0,0
2.617,300,1,10000.0283,994.8186501,-1.541761625e-09,0,0
2.619,300,0.9999999999,10000.02783,994.81865,-7.207330326e-10,0,0
2.621,300,1,10000.02653,994.8186501,-7.458692316e-10,0,0
2.623,300,1,10000.0253,994.81865,-2.270144223e-09,0,0
2.625,300,1,10000.02661,994.81865,-2.676755789e-09,0,0
2.627,300,0.9999999999,10000.02679,994.81865,-1.117032384e-09,0,0
2.629,300,1,10000.02632,994.8186501,-4.819493686e-10,0,0
2.631,300,0.9999999999,10000.02628,994.81865,-4.038503963e-10,0,0
2.633,300,1,10000.02652,994.8186501,-7.077247812e-10,0,0
2.635,300,1,10000.02674,994.8186501,-1.66668786e-09,0,0
2.637,300,1,10000.02675,994.81865,-1.78313864e-09,0,0
2.639,300,1,10000.02662,994.8186501,-2.065997738e-09,0,0
2.641,300,1,10000.02755,994.8186501,-3.21913174e-09,0,0
2.643,300,1,10000.02885,994.81865,-2.832514724e-09,0,0
2.645,300,1,10000.02985,994.8186501,-1.241171681e-09,0,0
2.647,300,1,10000.02987,994.8186501,-1.856702717e-09,0,0
2.649,300,1,10000.02951,994.8186501,-1.946774188e-09,0,0
2.651,300,1,10000.02971,994.81865,-1.071029446e-09,0,0
2.653,300,1,10000.03064,994.8186501,-1.795921923e-09,0,0
2.655,300,1,10000.03022,994.8186501,-1.58029847e-09,0,0
2.657,300,1,10000.02915,994.8186501,-1.621507095e-09,0,0
2.659,300,1,10000.02837,994.81865,-2.203650126e-09,0,0
2.661,300,1,10000.02824,994.8186501,-2.953662962e-09,0,0
2.663,300,1,10000.02815,994.8186501,-2.753800688e-09,0,0
2.665,300,1,10000.02719,994.8186501,-3.296087193e-09,0,0
2.667,300,1,10000.02779,994.81865,-3.289743672e-09,0,0
2.669,300,1,10000.02808,994.8186501,-3.607427139e-09,0,0
2.671,300,1,10000.02991,994.81865,-3.882841515e-09,0,0
2.673,300,1,10000.03034,994.81865,-3.619871991e-09,0,0
2.675,300,1,10000.0313,994.8186501,-3.326337155e-09,0,0
2.677,300,1,10000.03104,994.8186501,-2.938522974e-09,0,0
2.679,300,1,10000.03105,994.8186501,-4.198771009e-09,0,0
2.681,300,1,10000.03156,994.81865,-4.869897724e-09,0,0
2.683,300,1,10000.03159,994.81865,-4.933777139e-09,0,0
2.685,300,1,10000.03188,994.8186501,-5.346836062e-09,0,0
2.687,300,1,10000.03209,994.81865,-4.873360354e-09,0,0
2.689,300,1,10000.03136,994.8186501,-4.379772961e-09,0,0
2.691,300,1,10000.0325,994.8186501,-4.496603737e-09,0,0
2.693,300,1,10000.03217,994.81865,-4.056820926e-09,0,0
2.695,300,1,10000.0316,994.8186501,-4.112452626e-09,0,0
2.697,300,1,10000.03137,994.8186501,-5.348935155e-09,0,0
2.699,300,1,10000.03241,994.81865,-4.722024432e-09,0,0
2.701,300,1,10000.03298,994.8186501,-3.892044722e-09,0,0
2.703,300,1,10000.03317,994.81865,-4.272928728e-09,0,0
2.705,300,1,10000.03321,994.8186501,-3.982084025e-09,0,0
2.707,300,1,10000.03279,994.8186501,-3.786163049e-09,0,0
2.709,300,1,10000.03235,994.8186501,-3.347604662e-09,0,0
2.711,300,1,10000.03268,994.8186501,-3.476730963e-09,0,0
2.713,300,1,10000.0327,994.8186501,-4.059691055e-09,0,0
2.715,300,1,10000.03379,994.81865,-4.333863998e-09,0,0
2.717,300,1,10000.03327,994.81865,-3.231534831e-09,0,0
2.719,300,1,10000.03227,994.8186501,-3.128178728e-09,0,0
2.721,300,1,10000.03099,994.8186501,-3.265560039e-09,0,0
2.723,300,1,10000.03001,994.81865,-4.333705245e-09,0,0
2.725,300,1,10000.02987,994.8186501,-5.365054419e-09,0,0
2.727,300,1,10000.0309,994.8186501,-6.105592858e-09,0,0
2.729,300,1,10000.03083,994.81865,-6.118633634e-09,0,0
2.731,300,1,10000.03185,994.8186501,-5.353479858e-09,0,0
2.733,300,1,10000.03181,994.8186501,-4.743422534e-09,0,0
2.735,300,1,10000.03218,994.81865,-4.940672377e-09,0,0
2.737,300,1,10000.03085,994.8186501,-4.058564425e-09,0,0
2.739,300,1,10000.03021,994.81865,-3.431549321e-09,0,0
2.741,300,1,10000.03006,994.8186501,-3.427745445e-09,0,0
2.743,300,1,10000.02931,994.81865,-4.174901867e-09,0,0
2.745,300,1,10000.02938,994.8186501,-4.577022579e-09,0,0
2.747,300,1,10000.0296,994.8186501,-5.150863037e-09,0,0
2.749,300,1,10000.03049,994.8186501,-4.703345588e-09,0,0
2.751,300,1,10000.03035,994.8186501,-4.187392681e-09,0,0
2.753,300,1,10000.03048,994.8186501,-3.509840473e-09,0,0
2.755,300,1,10000.03043,994.81865,-3.156678884e-09,0,0
2.757,300,1,10000.03035,994.8186501,-3.736637905e-09,0,0
2.759,300,1,10000.03042,994.8186501,-3.777352962e-09,0,0
2.761,300,1,10000.02843,994.8186501,-4.339105755e-09,0,0
2.763,300,1,10000.02821,994.8186501,-4.647034188e-09,0,0
2.765,300,1,10000.02779,994.81865,-5.438945796e-09,0,0
2.767,300,1,10000.02877,994.8186501,-5.488226923e-09,0,0
2.769,300,1,10000.02887,994.8186501,-4.75059986e-09,0,0
2.771,300,1,10000.02778,994.8186501,-3.299030089e-09,0,0
2.773,300,1,10000.02754,994.8186501,-3.476894812e-09,0,0
2.775,300,1,10000.0275,994.81865,-3.596024331e-09,0,0
2.777,300,1,10000.02887,994.8186501,-3.791558004e-09,0,0
2.779,300,1,10000.02906,994.81865,-2.719952454e-09,0,0
2.781,300,1,10000.02942,994.8186501,-3.004634731e-09,0,0
2.783,300,1,10000.02934,994.81865,-3.155946934e-09,0,0
2.785,300,1,10000.02923,994.81865,-2.789854164e-09,0,0
2.787,300,1,10000.02901,994.8186501,-4.027020584e-09,0,0
2.789,300,1,10000.02961,994.8186501,-3.931071258e-09,0,0
2.791,300,1,10000.0288,994.81865,-3.569785824e-09,0,0
2.793,300,1,10000.02988,994.8186501,-4.154989458e-09,0,0
2.795,300,1,10000.03052,994.81865,-3.303536859e-09,0,0
2.797,300,1,10000.02979,994.8186501,-2.484311735e-09,0,0
2.799,300,1,10000.02948,994.8186501,-1.928973027e-09,0,0
2.801,300,1,10000.03022,994.81865,-1.576251591e-09,0,0
2.803,300,1,10000.03116,994.81865,-1.235521219e-09,0,0
2.805,300,1,10000.03037,994.8186501,-7.830007021e-10,0,0
2.807,300,1,10000.03019,994.8186501,-2.180021608e-09,0,0
2.809,300,1,10000.02995,994.81865,-2.03225192e-09,0,0
2.811,300,1,10000.02998,994.8186501,-9.784360716e-10,0,0
2.813,300,1,10000.02889,994.8186501,-2.055085662e-09,0,0
2.815,300,1,10000.02897,994.8186501,-2.739258757e-09,0,0
2.817,300,1,10000.0288,994.8186501,-3.471892892e-09,0,0
2.819,300,1,10000.02882,994.81865,-3.018281852e-09,0,0
2.821,300,1,10000.02936,994.8186501,-2.641728639e-09,0,0
2.823,300,1,10000.02902,994.81865,-1.719167178e-09,0,0
2.825,300,1,10000.02939,994.8186501,-2.254104208e-10,0,0
2.827,300,1,10000.02915,994.8186501,4.994233251e-10,0,0
2.829,300,1,10000.02791,994.81865,1.140250492e-09,0,0
2.831,300,1,10000.02837,994.8186501,9.992515832e-10,0,0
2.833,300,1,10000.02886,994.81865,1.11376357e-09,0,0
2.835,300,1,10000.0291,994.8186501,1.03391397e-09,0,0
2.837,300,1,10000.03068,994.8186501,2.555527641e-09,0,0
2.839,300,1,10000.02966,994.8186501,3.424437331e-09,0,0
2.841,300,1,10000.02987,994.81865,3.140383953e-09,0,0
2.843,300,1,10000.03035,994.81865,2.396219598e-09,0,0
2.845,300,1,10000.03107,994.8186501,1.759405425e-09,0,0
2.847,300,1,10000.03173,994.8186501,2.172273065e-09,0,0
2.849,300,1,10000.03249,994.81865,2.063904961e-09,0,0
2.851,300,1,10000.03324,994.81865,1.538648036e-09,0,0
2.853,300,1,10000.03333,994.8186501,1.936931842e-09,0,0
2.855,300,1,10000.03306,994.8186501,8.542670473e-10,0,0
2.857,300,1,10000.03226,994.8186501,5.865762086e-10,0,0
2.859,300,1,10000.03305,994.8186501,1.052570858e-09,0,0
2.861,300,1,10000.03297,994.81865,2.127543486e-09,0,0
2.863,300,1,10000.03239,994.8186501,2.607631961e-09,0,0
2.865,300,1,10000.03213,994.81865,2.864564389e-09,0,0
2.867,300,1,10000.0322,994.8186501,3.598797373e-09,0,0
2.869,300,1,10000.03243,994.8186501,3.986478942e-09,0,0
2.871,300,1,10000.03235,994.8186501,4.288502625e-09,0,0
2.873,300,1,10000.03251,994.8186501,3.594700781e-09,0,0
2.875,300,1,10000.03338,994.8186501,2.657052613e-09,0,0
2.877,300,1,10000.03382,994.81865,3.065914779e-09,0,0
2.879,300,1,10000.03338,994.8186501,3.325045822e-09,0,0
2.881,300,1,10000.03327,994.81865,3.181144431e-09,0,0
2.883,300,1,10000.03258,994.8186501,3.767755471e-09,0,0
2.885,300,1,10000.03194,994.8186501,3.188895214e-09,0,0
2.887,300,1,10000.0314,994.81865,2.800356081e-09,0,0
2.889,300,1,10000.03134,994.8186501,3.14286867e-09,0,0
2.891,300,1,10000.03073,994.8186501,3.956404345e-09,0,0
2.893,300,1,10000.02991,994.8186501,3.752656571e-09,0,0
2.895,300,1,10000.02907,994.8186501,3.347191225e-09,0,0
2.897,300,1,10000.02899,994.81865,2.912918443e-09,0,0
2.899,300,1,10000.02908,994.8186501,2.494319602e-09,0,0
2.901,300,1,10000.02936,994.8186501,3.257821891e-09,0,0
2.903,300,1,10000.02854,994.8186501,2.504391984e-09,0,0
2.905,300,1,10000.02866,994.81865,2.523871184e-09,0,0
2.907,300,1,10000.02731,994.81865,2.264620828e-09,0,0
2.909,300,1,10000.02682,994.8186501,1.36095199e-09,0,0
2.911,300,1,10000.02695,994.81865,5.105872478e-10,0,0
2.913,300,1,10000.0277,994.8186501,4.728761502e-11,0,0
2.915,300,1,10000.02884,994.8186501,1.460880534e-09,0,0
2.917,300,1,10000.02882,994.8186501,1.748689836e-09,0,0
2.919,300,1,10000.02889,994.81865,2.192833483e-09,0,0
2.921,300,1,10000.02735,994.8186501,2.462252351e-09,0,0
2.923,300,0.9999999999,10000.02715,994.81865,2.078228791e-09,0,0
2.925,300,1,10000.02624,994.81865,2.267109173e-09,0,0
2.927,300,1,10000.02621,994.8186501,2.328449422e-09,0,0
2.929,300,1,10000.02799,994.81865,2.806006825e-09,0,0
2.931,300,1,10000.02848,994.81865,3.053487994e-09,0,0
2.933,300,1,10000.02936,994.8186501,3.443272743e-09,0,0
2.935,300,1,10000.02898,994.8186501,3.397300123e-09,0,0
2.937,300,1,10000.02952,994.8186501,2.360565599e-09,0,0
2.939,300,1,10000.03009,994.8186501,1.791459385e-09,0,0
2.941,300,1,10000.03074,994.8186501,2.07980751e-09,0,0
2.943,300,1,10000.03113,994.8186501,2.633319647e-09,0,0
2.945,300,1,10000.03064,994.81865,3.041723246e-09,0,0
2.947,300,1,10000.03046,994.8186501,3.605727476e-09,0,0
2.949,300,1,10000.02942,994.8186501,3.159577799e-09,0,0
2.951,300,1,10000.02971,994.8186501,3.726352056e-09,0,0
2.953,300,1,10000.03001,994.81865,4.977124464e-09,0,0
2.955,300,1,10000.02936,994.8186501,5.58759349e-09,0,0
2.957,300,1,10000.02849,994.8186501,5.038561186e-09,0,0
2.959,300,1,10000.02903,994.8186501,5.109293707e-09,0,0
2.961,300,1,10000.02946,994.8186501,5.370985949e-09,0,0
2.963,300,1,10000.02886,994.81865,6.157825155e-09,0,0
2.965,300,1,10000.02784,994.8186501,6.178183284e-09,0,0
2.967,300,1,10000.02738,994.8186501,5.519514655e-09,0,0
2.969,300,1,10000.02698,994.8186501,4.804171375e-09,0,0
2.971,300,1,10000.02718,994.81865,3.425209003e-09,0,0
2.973,300,1,10000.02746,994.81865,3.184140321e-09,0,0
2.975,300,1,10000.02809,994.81865,3.599804036e-09,0,0
2.977,300,1,10000.02803,994.8186501,3.621480174e-09,0,0
2.979,300,1,10000.02744,994.8186501,2.906914316e-09,0,0
2.981,300,1,10000.02793,994.8186501,2.448804966e-09,0,0
2.983,300,1,10000.02754,994.8186501,1.747863497e-09,0,0
2.985,300,1,10000.02852,994.8186501,2.322606122e-09,0,0
2.987,300,1,10000.02782,994.8186501,1.889675047e-09,0,0
2.989,300,1,10000.02802,994.81865,2.671085596e-09,0,0
2.991,300,1,10000.02722,994.8186501,2.738780877e-09,0,0
2.993,300,1,10000.02651,994.81865,2.250043692e-09,0,0
2.995,300,1,10000.0259,994.8186501,1.765412788e-09,0,0
2.997,300,1,10000.02607,994.8186501,1.293907898e-09,0,0
2.999,300,1,10000.02613,994.8186501,5.620013521e-10,0,0
3.001,300,1,10000.02701,994.8186501,7.032946835e-10,0,0
3.003,300,1,10000.02704,994.8186501,1.711356774e-10,0,0
3.005,300,1,10000.02711,994.8186501,-1.006480633e-10,0,0
3.007,300,1,10000.02695,994.81865,5.357354974e-10,0,0
3.009,300,1,10000.02603,994.81865,1.223382104e-09,0,0
3.011,300,1,10000.02546,994.8186501,1.125417068e-09,0,0
3.013,300,1,10000.02588,994.8186501,7.856587721e-10,0,0
3.015,300,1,10000.02651,994.8186501,7.922750436e-10,0,0
3.017,300,1,10000.02676,994.8186501,7.761159187e-10,0,0
3.019,300,1,10000.02593,994.8186501,5.563072443e-10,0,0
3.021,300,1,10000.02575,994.81865,-1.641149236e-10,0,0
3.023,300,1,10000.02548,994.81865,-5.040096772e-12,0,0
3.025,300,1,10000.02519,994.8186501,-3.33308928e-11,0,0
3.027,300,1,10000.02465,994.81865,-1.282234668e-09,0,0
3.029,300,1,10000.02533,994.81865,-1.26837839e-09,0,0
3.031,300,1,10000.02369,994.8186501,-1.256496221e-09,0,0
3.033,300,1,10000.02352,994.8186501,-1.244508971e-09,0,0
3.035,300,1,10000.02335,994.8186501,-2.86076227e-09,0,0
3.037,300,1,10000.02414,994.81865,-3.809004425e-09,0,0
3.039,300,1,10000.02436,994.8186501,-1.942152764e-09,0,0
3.041,300,1,10000.02467,994.8186501,-1.508027548e-09,0,0
3.043,300,1,10000.0246,994.81865,-1.369263742e-09,0,0
3.045,300,1,10000.02511,994.81865,-6.950470893e-10,0,0
3.047,300,1,10000.02478,994.8186501,-1.30943911e-09,0,0
3.049,300,1,10000.0244,994.8186501,-1.014001923e-09,0,0
3.051,300,1,10000.02443,994.8186501,-6.250309871e-10,0,0
3.053,300,1,10000.02496,994.8186501,-4.063297522e-10,0,0
3.055,300,1,10000.02499,994.8186501,-3.521784939e-10,0,0
3.057,300,1,10000.02559,994.8186501,8.944321389e-10,0,0
3.059,300,1,10000.02544,994.8186501,1.793971103e-09,0,0
3.061,300,1,10000.02538,994.8186501,1.292994453e-09,0,0
3.063,300,1,10000.0252,994.8186501,1.211034065e-09,0,0
3.065,300,1,10000.02613,994.81865,7.076812605e-10,0,0
3.067,300,1,10000.02596,994.8186501,6.975362203e-10,0,0
3.069,300,1,10000.02588,994.8186501,7.856513993e-10,0,0
3.071,300,1,10000.02582,994.8186501,-1.729677582e-10,0,0
3.073,300,1,10000.02638,994.8186501,-1.573490997e-09,0,0
3.075,300,1,10000.027,994.81865,-1.137701351e-09,0,0
3.077,300,1,10000.02621,994.8186501,-9.558933649e-10,0,0
3.079,300,1,10000.02568,994.8186501,-9.405710839e-10,0,0
3.081,300,1,10000.02541,994.81865,-1.205109666e-09,0,0
3.083,300,1,10000.0254,994.81865,3.490283731e-10,0,0
3.085,300,1,10000.02495,994.81865,1.257934316e-09,0,0
3.087,300,1,10000.02409,994.8186501,8.686671004e-10,0,0
3.089,300,1,10000.02301,994.81865,8.836060462e-10,0,0
3.091,300,1,10000.02373,994.8186501,9.277925161e-10,0,0
3.093,300,1,10000.02403,994.8186501,4.022981758e-11,0,0
3.095,300,0.9999999999,10000.02461,994.81865,-1.425760469e-09,0,0
3.097,300,1,10000.02568,994.8186501,-1.24235927e-09,0,0
3.099,300,1,10000.02494,994.8186501,-7.566106497e-10,0,0
3.101,300,1,10000.02554,994.81865,-1.173865469e-09,0,0
3.103,300,1,10000.0264,994.8186501,-7.534451389e-10,0,0
3.105,300,1,10000.02652,994.8186501,-2.913034716e-11,0,0
3.107,300,1,10000.02679,994.8186501,1.043668504e-09,0,0
3.109,300,1,10000.02656,994.81865,1.858668913e-09,0,0
3.111,300,1,10000.02618,994.8186501,1.299720442e-09,0,0
3.113,300,1,10000.02583,994.8186501,5.028311873e-10,0,0
3.115,300,1,10000.02513,994.81865,-3.303305606e-10,0,0
3.117,300,1,10000.02596,994.81865,8.714804026e-11,0,0
3.119,300,1,10000.02629,994.81865,9.395584632e-10,0,0
3.121,300,1,10000.02595,994.8186501,-1.67119097e-10,0,0
3.123,300,1,10000.02627,994.81865,3.767556629e-10,0,0
3.125,300,1,10000.02569,994.8186501,1.363041723e-09,0,0
3.127,300,1,10000.02567,994.8186501,8.309775909e-10,0,0
3.129,300,1,10000.02445,994.8186501,5.522979358e-10,0,0
3.131,300,1,10000.02436,994.8186501,2.138479556e-10,0,0
3.133,300,1,10000.02446,994.81865,-2.383336533e-11,0,0
3.135,300,1,10000.02538,994.8186501,4.108658131e-10,0,0
3.137,300,1,10000.02602,994.8186501,3.900016779e-10,0,0
3.139,300,1,10000.02624,994.8186501,-4.849055728e-10,0,0
3.141,300,1,10000.0276,994.8186501,-4.776899347e-10,0,0
3.143,300,1,10000.02768,994.81865,-1.667317399e-10,0,0
3.145,300,1,10000.0279,994.8186501,1.033687679e-09,0,0
3.147,300,1,10000.02763,994.8186501,2.701600212e-09,0,0
3.149,300,1,10000.02741,994.8186501,2.659361098e-09,0,0
3.151,300,1,10000.0262,994.8186501,3.250862391e-09,0,0
3.153,300,1,10000.0255,994.8186501,4.171821291e-09,0,0
3.155,300,1,10000.02626,994.8186501,4.684994832e-09,0,0
3.157,300,1,10000.02656,994.8186501,5.448544738e-09,0,0
3.159,300,1,10000.026,994.8186501,5.459318604e-09,0,0
3.161,300,1,10000.02615,994.81865,4.830207181e-09,0,0
3.163,300,1,10000.02523,994.8186501,5.43592773e-09,0,0
3.165,300,1,10000.02489,994.8186501,4.168630076e-09,0,0
3.167,300,1,10000.02559,994.8186501,3.739150306e-09,0,0
3.169,300,1,10000.02579,994.8186501,3.29498396e-09,0,0
3.171,300,1,10000.02597,994.81865,4.011269354e-09,0,0
3.173,300,1,10000.02645,994.8186501,4.846572372e-09,0,0
3.175,300,1,10000.0272,994.8186501,5.033820882e-09,0,0
3.177,300,1,10000.0273,994.8186501,4.637721841e-09,0,0
3.179,300,1,10000.02758,994.8186501,4.369767353e-09,0,0
3.181,300,1,10000.02771,994.8186501,4.933784758e-09,0,0
