x,T,p,rho,U_0,U_1,U_2
0.409375,2.12494,0.565387,0.665179,0.462867,0,0
0.410625,2.11429,0.555407,0.65673,0.476593,0,0
0.411875,2.11429,0.555407,0.65673,0.476593,0,0
0.413125,2.10364,0.545752,0.648581,0.490338,0,0
0.414375,2.10364,0.545752,0.648581,0.490338,0,0
0.415625,2.093,0.536039,0.640275,0.504106,0,0
0.416875,2.093,0.536039,0.640275,0.504106,0,0
0.418125,2.08237,0.526646,0.632269,0.517889,0,0
0.419375,2.08237,0.526646,0.632269,0.517889,0,0
0.420625,2.07177,0.517202,0.624108,0.531695,0,0
0.421875,2.07177,0.517202,0.624108,0.531695,0,0
0.423125,2.06116,0.50807,0.616243,0.545517,0,0
0.424375,2.06116,0.50807,0.616243,0.545517,0,0
0.425625,2.05058,0.498886,0.608226,0.559361,0,0
0.426875,2.05058,0.498886,0.608226,0.559361,0,0
0.428125,2.03999,0.490008,0.600502,0.573223,0,0
0.429375,2.03999,0.490008,0.600502,0.573223,0,0
0.430625,2.02943,0.481077,0.592625,0.58711,0,0
0.431875,2.02943,0.481077,0.592625,0.58711,0,0
0.433125,2.01887,0.472446,0.585038,0.601015,0,0
0.434375,2.01887,0.472446,0.585038,0.601015,0,0
0.435625,2.00834,0.463765,0.577299,0.614943,0,0
0.436875,2.00834,0.463765,0.577299,0.614943,0,0
0.438125,1.99781,0.455377,0.569846,0.628891,0,0
0.439375,1.99781,0.455377,0.569846,0.628891,0,0
0.440625,1.9873,0.446939,0.562244,0.642863,0,0
0.441875,1.9873,0.446939,0.562244,0.642863,0,0
0.443125,1.97678,0.438786,0.554924,0.656859,0,0
0.444375,1.97678,0.438786,0.554924,0.656859,0,0
0.445625,1.96627,0.430579,0.547455,0.670882,0,0
0.446875,1.96627,0.430579,0.547455,0.670882,0,0
0.448125,1.95577,0.422657,0.540269,0.684925,0,0
0.449375,1.95577,0.422657,0.540269,0.684925,0,0
0.450625,1.9453,0.414686,0.532934,0.698998,0,0
0.451875,1.9453,0.414686,0.532934,0.698998,0,0
0.453125,1.93482,0.406986,0.525871,0.713097,0,0
0.454375,1.93482,0.406986,0.525871,0.713097,0,0
0.455625,1.92435,0.399238,0.518666,0.727232,0,0
0.456875,1.92435,0.399238,0.518666,0.727232,0,0
0.458125,1.91388,0.391745,0.511717,0.741401,0,0
0.459375,1.91388,0.391745,0.511717,0.741401,0,0
0.460625,1.90341,0.384209,0.504633,0.755614,0,0
0.461875,1.90341,0.384209,0.504633,0.755614,0,0
0.463125,1.89293,0.376912,0.49779,0.769869,0,0
0.464375,1.89293,0.376912,0.49779,0.769869,0,0
0.465625,1.88244,0.369575,0.490819,0.784182,0,0
0.466875,1.88244,0.369575,0.490819,0.784182,0,0
0.468125,1.87194,0.362454,0.484063,0.798547,0,0
0.469375,1.87194,0.362454,0.484063,0.798547,0,0
0.470625,1.86139,0.355313,0.477216,0.812973,0,0
0.471875,1.86139,0.355313,0.477216,0.812973,0,0
0.473125,1.85097,0.348381,0.470538,0.827353,0,0
0.474375,1.85097,0.348381,0.470538,0.827353,0,0
0.475625,1.84053,0.341576,0.463965,0.841651,0,0
0.476875,1.84053,0.341576,0.463965,0.841651,0,0
0.478125,1.83033,0.334971,0.457529,0.855806,0,0
